id,name,set,price,updated,img
692949,Pitch Black Pokemon Center Elite Trainer Box (Exclusive),ME05: Pitch Black,118.8,2026-08-21,692949
692940,Pitch Black Half Booster Boxes,ME05: Pitch Black,8.99,2026-07-23,692940
692948,Pitch Black Elite Trainer Box Case,ME05: Pitch Black,679.63,2026-08-21,692948
692947,Pitch Black Elite Trainer Box,ME05: Pitch Black,67.11,2026-08-21,692947
693586,Pitch Black Build & Battle Box Display,ME05: Pitch Black,395.88,2026-08-21,693586
692946,Pitch Black Build & Battle Box,ME05: Pitch Black,38.07,2026-08-21,692946
692945,Pitch Black Booster Pack Art Bundle [Set of 4],ME05: Pitch Black,30.52,2026-08-21,692945
692944,Pitch Black Booster Pack,ME05: Pitch Black,5.92,2026-08-21,692944
692943,Pitch Black Booster Bundle Case,ME05: Pitch Black,808.76,2026-08-21,692943
692942,Pitch Black Booster Bundle,ME05: Pitch Black,36.31,2026-08-21,692942
692941,Pitch Black Booster Box Case,ME05: Pitch Black,1029.33,2026-08-21,692941
692939,Pitch Black Booster Box,ME05: Pitch Black,178.05,2026-08-21,692939
692938,Pitch Black 3-Pack Blister [Binacle],ME05: Pitch Black,22.38,2026-08-21,692938
693589,Pitch Black 3-Pack Blister Case,ME05: Pitch Black,636.23,2026-08-21,693589
684449,Chaos Rising Sleeved Booster Pack Art Bundle [Set of 4],ME04: Chaos Rising,27.92,2026-08-21,684449
684448,Chaos Rising Sleeved Booster Pack,ME04: Chaos Rising,7.05,2026-08-21,684448
690684,Chaos Rising Sleeved Booster Case,ME04: Chaos Rising,1007.69,2026-08-21,690684
696144,Chaos Rising Single Pack Blister [Zacian/Mimikyu],ME04: Chaos Rising,25.03,2026-08-21,696144
684457,Chaos Rising Single Pack Blister [Toxel],ME04: Chaos Rising,7.62,2026-08-21,684457
696150,Chaos Rising Single Pack Blister [Reshiram/Moltres],ME04: Chaos Rising,25.6,2026-08-21,696150
684459,Chaos Rising Premium Checklane Blister [Pawmot Line],ME04: Chaos Rising,15.49,2026-08-21,684459
684460,Chaos Rising Premium Checklane Blister [Flygon Line],ME04: Chaos Rising,16.47,2026-08-21,684460
684453,Chaos Rising Pokemon Center Elite Trainer Box Case,ME04: Chaos Rising,840,2026-06-20,684453
684452,Chaos Rising Pokemon Center Elite Trainer Box,ME04: Chaos Rising,136.18,2026-08-21,684452
684451,Chaos Rising Elite Trainer Box Case,ME04: Chaos Rising,718.65,2026-08-21,684451
684450,Chaos Rising Elite Trainer Box,ME04: Chaos Rising,69.94,2026-08-21,684450
684455,Chaos Rising Build & Battle Display,ME04: Chaos Rising,342.21,2026-08-21,684455
684454,Chaos Rising Build & Battle Box,ME04: Chaos Rising,43.32,2026-08-21,684454
684447,Chaos Rising Booster Pack Art Bundle [Set of 4],ME04: Chaos Rising,26.6,2026-08-21,684447
684446,Chaos Rising Booster Pack,ME04: Chaos Rising,5.52,2026-08-21,684446
688949,Chaos Rising Booster Bundle Case,ME04: Chaos Rising,928.4,2026-08-21,688949
684456,Chaos Rising Booster Bundle,ME04: Chaos Rising,36.3,2026-08-21,684456
684445,Chaos Rising Booster Box Case,ME04: Chaos Rising,1038.17,2026-08-21,684445
684444,Chaos Rising Booster Box,ME04: Chaos Rising,176.78,2026-08-21,684444
684458,Chaos Rising 3-Pack Blister [Charmeleon],ME04: Chaos Rising,20.7,2026-08-21,684458
695118,Chaos Rising 3-Pack Blister Case,ME04: Chaos Rising,599.93,2026-08-21,695118
695402,First Partner Illustration Collection Case (Series 3),First Partner Collection 2026,208.4,2026-08-21,695402
688716,First Partner Illustration Collection Case (Series 2),First Partner Collection 2026,202.95,2026-08-21,688716
673439,First Partner Illustration Collection Case (Series 1),First Partner Collection 2026,404.55,2026-08-21,673439
695400,First Partner Illustration Collection (Series 3),First Partner Collection 2026,33.47,2026-08-21,695400
688712,First Partner Illustration Collection (Series 2),First Partner Collection 2026,30.58,2026-08-21,688712
673436,First Partner Illustration Collection (Series 1),First Partner Collection 2026,65.13,2026-08-21,673436
701485,First Partner Collection 2026 Series 3 Booster Pack,First Partner Collection 2026,36.71,2026-08-21,701485
701484,First Partner Collection 2026 Series 2 Booster Pack,First Partner Collection 2026,23.27,2026-08-21,701484
694977,First Partner Collection 2026 Series 1 Booster Pack,First Partner Collection 2026,48.02,2026-08-21,694977
672413,Perfect Order Sleeved Booster Pack Art Bundle [Set of 4],ME03: Perfect Order,29.52,2026-08-21,672413
672412,Perfect Order Sleeved Booster Pack,ME03: Perfect Order,7.28,2026-08-21,672412
672411,Perfect Order Sleeved Booster Case,ME03: Perfect Order,905.19,2026-08-21,672411
672410,Perfect Order Single Pack Blister [Makuhita],ME03: Perfect Order,8,2026-08-21,672410
672408,Perfect Order Premium Checklane Blister [Steelix Line],ME03: Perfect Order,15.05,2026-08-21,672408
672406,Perfect Order Premium Checklane Blister [Meganium Line],ME03: Perfect Order,17.86,2026-08-21,672406
672409,Perfect Order Premium Checklane Blister [Clawitzer Line],ME03: Perfect Order,14.86,2026-08-21,672409
672407,Perfect Order Premium Checklane Blister [Cinderace Line],ME03: Perfect Order,16.49,2026-08-21,672407
672404,Perfect Order Pokemon Center Elite Trainer Box,ME03: Perfect Order,120.18,2026-08-21,672404
672402,Perfect Order Elite Trainer Box Case,ME03: Perfect Order,651.65,2026-08-21,672402
672401,Perfect Order Elite Trainer Box,ME03: Perfect Order,73.88,2026-08-21,672401
690172,Perfect Order Build & Battle Box Display,ME03: Perfect Order,314.87,2026-08-21,690172
672400,Perfect Order Build & Battle Box,ME03: Perfect Order,38.07,2026-08-21,672400
672399,Perfect Order Booster Pack Art Bundle [Set of 4],ME03: Perfect Order,26.5,2026-08-21,672399
672398,Perfect Order Booster Pack,ME03: Perfect Order,5.47,2026-08-21,672398
672397,Perfect Order Booster Bundle Case,ME03: Perfect Order,918.86,2026-08-21,672397
672396,Perfect Order Booster Bundle,ME03: Perfect Order,40.67,2026-08-21,672396
672395,Perfect Order Booster Box Case,ME03: Perfect Order,1004.08,2026-08-21,672395
672394,Perfect Order Booster Box,ME03: Perfect Order,173.23,2026-08-21,672394
672393,Perfect Order 3 Pack Blister [Chikorita],ME03: Perfect Order,20.29,2026-08-21,672393
668536,Premium Poster Collection: Mega Lucario,ME: Ascended Heroes,155.42,2026-08-21,668536
668537,Premium Poster Collection: Mega Gardevoir,ME: Ascended Heroes,145.23,2026-08-21,668537
685000,Premium Poster Collection Case,ME: Ascended Heroes,976.25,2026-08-21,685000
681333,Mega Evolution: Ascended Heroes Tech Sticker Collection Case,ME: Ascended Heroes,634.33,2026-08-21,681333
666909,Mega Evolution: Ascended Heroes Tech Sticker Collection - Gastly,ME: Ascended Heroes,45.2,2026-08-21,666909
666908,Mega Evolution: Ascended Heroes Tech Sticker Collection - Charmander,ME: Ascended Heroes,46.46,2026-08-21,666908
685195,Mega Evolution: Ascended Heroes Collection case,ME: Ascended Heroes,697.27,2026-08-21,685195
691923,Mega Evolution: Ascended Heroes Collection [Set of 2],ME: Ascended Heroes,60.39,2026-08-21,691923
666907,Mega Evolution: Ascended Heroes Collection - Larry (3-Tab),ME: Ascended Heroes,28.76,2026-08-21,666907
709097,Mega Evolution: Ascended Heroes Collection - Larry (1-Tab),ME: Ascended Heroes,23.92,2026-08-21,709097
666906,Mega Evolution: Ascended Heroes Collection - Erika (3-Tab),ME: Ascended Heroes,30.73,2026-08-21,666906
709095,Mega Evolution: Ascended Heroes Collection - Erika (1-Tab),ME: Ascended Heroes,24.9,2026-08-21,709095
692541,Costco Ascended Heroes Mega ex Box Bundle,ME: Ascended Heroes,199.18,2026-08-21,692541
702500,Ascended Heroes Tin [Set of 3],ME: Ascended Heroes,224.64,2026-08-21,702500
702498,Ascended Heroes Tin [Mega Meganium ex],ME: Ascended Heroes,71.67,2026-08-21,702498
702497,Ascended Heroes Tin [Mega Feraligatr ex],ME: Ascended Heroes,70.13,2026-08-21,702497
702496,Ascended Heroes Tin [Mega Emboar ex],ME: Ascended Heroes,70.35,2026-08-21,702496
702501,Ascended Heroes Tin Case,ME: Ascended Heroes,374.86,2026-08-21,702501
668497,Ascended Heroes Pokemon Center Elite Trainer Box (Exclusive),ME: Ascended Heroes,419.2,2026-08-21,668497
668530,Ascended Heroes Mini Tins 5-Pack,ME: Ascended Heroes,166.02,2026-08-21,668530
668533,Ascended Heroes Mini Tin [Zorua & Cramorant],ME: Ascended Heroes,30.93,2026-08-21,668533
668534,Ascended Heroes Mini Tin [Togepi & Totodile],ME: Ascended Heroes,34.43,2026-08-21,668534
668532,Ascended Heroes Mini Tin [Riolu & Darumaka],ME: Ascended Heroes,31.63,2026-08-21,668532
668531,Ascended Heroes Mini Tin [Pikachu & Tepig],ME: Ascended Heroes,34.33,2026-08-21,668531
668535,Ascended Heroes Mini Tin [Clefairy & Chikorita],ME: Ascended Heroes,35.31,2026-08-21,668535
689031,Ascended Heroes Mini Tin Display Case,ME: Ascended Heroes,1269.74,2026-08-21,689031
679556,Ascended Heroes Mini Tin Display,ME: Ascended Heroes,298.46,2026-08-21,679556
672737,Ascended Heroes Mega ex Boxes Case,ME: Ascended Heroes,362.64,2026-08-21,672737
672733,Ascended Heroes Mega Meganium ex Box,ME: Ascended Heroes,57.05,2026-08-21,672733
672735,Ascended Heroes Mega Feraligatr ex Box,ME: Ascended Heroes,59.01,2026-08-21,672735
672734,Ascended Heroes Mega Emboar ex Box,ME: Ascended Heroes,57.14,2026-08-21,672734
706959,Ascended Heroes Focused Fighters Premium Collection (Sam's Club),ME: Ascended Heroes,231.72,2026-08-21,706959
672392,Ascended Heroes First Partners Deluxe Pin Collection Case,ME: Ascended Heroes,432.4,2026-08-21,672392
672391,Ascended Heroes First Partners Deluxe Pin Collection,ME: Ascended Heroes,67.12,2026-08-21,672391
679558,Ascended Heroes Elite Trainer Box Case,ME: Ascended Heroes,1718.75,2026-08-21,679558
668496,Ascended Heroes Elite Trainer Box,ME: Ascended Heroes,165.36,2026-08-21,668496
672434,Ascended Heroes Booster Pack,ME: Ascended Heroes,13.74,2026-08-21,672434
692362,Ascended Heroes Booster Bundle Display,ME: Ascended Heroes,2254.99,2026-08-21,692362
681339,Ascended Heroes Booster Bundle Case,ME: Ascended Heroes,2170.81,2026-08-21,681339
668541,Ascended Heroes Booster Bundle,ME: Ascended Heroes,85.98,2026-08-21,668541
664903,Phantasmal Flames Sleeved Booster Pack Art Bundle [Set of 4],ME02: Phantasmal Flames,53.58,2026-08-21,664903
654145,Phantasmal Flames Sleeved Booster Pack,ME02: Phantasmal Flames,12.9,2026-08-21,654145
655282,Phantasmal Flames Sleeved Booster Case,ME02: Phantasmal Flames,1504.18,2026-08-21,655282
654150,Phantasmal Flames Single Pack Blister [Whimsicott],ME02: Phantasmal Flames,13.24,2026-08-21,654150
654151,Phantasmal Flames Single Pack Blister [Cottonee],ME02: Phantasmal Flames,12.96,2026-08-21,654151
654146,Phantasmal Flames Premium Checklane Blister [Hydrapple],ME02: Phantasmal Flames,31.64,2026-08-21,654146
672588,Phantasmal Flames Premium Checklane Blister [Ethan's Magcargo],ME02: Phantasmal Flames,15.84,2026-08-21,672588
654147,Phantasmal Flames Premium Checklane Blister [Blaziken],ME02: Phantasmal Flames,30.78,2026-08-21,654147
668931,Phantasmal Flames Premium Checklane Blister [Arven's Greedent],ME02: Phantasmal Flames,14.66,2026-08-21,668931
654135,Phantasmal Flames Pokemon Center Elite Trainer Box (Exclusive),ME02: Phantasmal Flames,290.07,2026-08-21,654135
654170,Phantasmal Flames Elite Trainer Box Case,ME02: Phantasmal Flames,1422.68,2026-08-21,654170
654136,Phantasmal Flames Elite Trainer Box,ME02: Phantasmal Flames,155.13,2026-08-21,654136
654164,Phantasmal Flames Build & Battle Box Display,ME02: Phantasmal Flames,479.57,2026-08-21,654164
662725,Phantasmal Flames Build & Battle Box,ME02: Phantasmal Flames,64.24,2026-08-21,662725
654174,Phantasmal Flames Booster Pack Art Bundle [Set of 4],ME02: Phantasmal Flames,47.31,2026-08-21,654174
654144,Phantasmal Flames Booster Pack,ME02: Phantasmal Flames,11.74,2026-08-21,654144
654162,Phantasmal Flames Booster Bundle Case,ME02: Phantasmal Flames,1550,2026-08-21,654162
654160,Phantasmal Flames Booster Bundle,ME02: Phantasmal Flames,80.06,2026-08-21,654160
655281,Phantasmal Flames Booster Box Case,ME02: Phantasmal Flames,2675.55,2026-08-21,655281
654137,Phantasmal Flames Booster Box,ME02: Phantasmal Flames,389.55,2026-08-21,654137
654156,Phantasmal Flames 3 Pack Blister [Weavile],ME02: Phantasmal Flames,41.94,2026-08-21,654156
654154,Phantasmal Flames 3 Pack Blister [Sneasel],ME02: Phantasmal Flames,42.28,2026-08-21,654154
649401,Mega Heroes Mini Tin [Mega Venusaur],ME01: Mega Evolution,20.93,2026-08-21,649401
649400,Mega Heroes Mini Tin [Mega Lucario],ME01: Mega Evolution,22.03,2026-08-21,649400
649397,Mega Heroes Mini Tin [Mega Latias],ME01: Mega Evolution,21.21,2026-08-21,649397
649395,Mega Heroes Mini Tin [Mega Kangaskhan],ME01: Mega Evolution,19.58,2026-08-21,649395
649394,Mega Heroes Mini Tin [Mega Gardevoir],ME01: Mega Evolution,19.27,2026-08-21,649394
649392,Mega Heroes Mini Tin Display,ME01: Mega Evolution,256.48,2026-08-21,649392
644355,Mega Evolution Sleeved Booster Pack Art Bundle [Set of 4],ME01: Mega Evolution,44.92,2026-08-21,644355
644354,Mega Evolution Sleeved Booster Pack,ME01: Mega Evolution,9.2,2026-08-21,644354
650766,Mega Evolution Sleeved Booster Case,ME01: Mega Evolution,1216.78,2026-08-21,650766
657489,Mega Evolution Single Pack Blister [Wailord],ME01: Mega Evolution,15.24,2026-08-21,657489
657490,Mega Evolution Single Pack Blister [Lycanroc],ME01: Mega Evolution,13.66,2026-08-21,657490
644358,Mega Evolution Single Pack Blister [Drifloon],ME01: Mega Evolution,13.12,2026-08-21,644358
644359,Mega Evolution Single Pack Blister [Drifblim,ME01: Mega Evolution,12.82,2026-08-21,644359
644360,Mega Evolution Premium Checklane Blister [Tyranitar],ME01: Mega Evolution,30.38,2026-08-21,644360
644361,Mega Evolution Premium Checklane Blister [Meowscarada],ME01: Mega Evolution,26.25,2026-08-21,644361
644282,Mega Evolution Pokemon Center Elite Trainer Box (Exclusive) [Mega Lucario],ME01: Mega Evolution,236.95,2026-08-21,644282
648415,Mega Evolution Pokemon Center Elite Trainer Box (Exclusive) [Mega Gardevoir],ME01: Mega Evolution,208.84,2026-08-21,648415
644351,Mega Evolution Half Booster Box,ME01: Mega Evolution,250,2026-08-21,644351
646173,Mega Evolution Enhanced Booster Case,ME01: Mega Evolution,1846.36,2026-08-21,646173
644300,Mega Evolution Enhanced Booster Box,ME01: Mega Evolution,309.58,2026-08-21,644300
648394,Mega Evolution Elite Trainer Box [Mega Lucario],ME01: Mega Evolution,123.1,2026-08-21,648394
644279,Mega Evolution Elite Trainer Box [Mega Gardevoir],ME01: Mega Evolution,114.55,2026-08-21,644279
644727,Mega Evolution Elite Trainer Box Case,ME01: Mega Evolution,1015.28,2026-08-21,644727
644733,Mega Evolution Build & Battle Box Display,ME01: Mega Evolution,483.07,2026-08-21,644733
644363,Mega Evolution Build & Battle Box,ME01: Mega Evolution,60.29,2026-08-21,644363
657875,Mega Evolution Booster Pack Art Bundle [Set of 4],ME01: Mega Evolution,35.28,2026-08-21,657875
644352,Mega Evolution Booster Pack,ME01: Mega Evolution,8.31,2026-08-21,644352
644730,Mega Evolution Booster Bundle Case,ME01: Mega Evolution,1175.42,2026-08-21,644730
644362,Mega Evolution Booster Bundle,ME01: Mega Evolution,63.41,2026-08-21,644362
644731,Mega Evolution Booster Box Case,ME01: Mega Evolution,1835.97,2026-08-21,644731
644298,Mega Evolution Booster Box,ME01: Mega Evolution,326.07,2026-08-21,644298
644357,Mega Evolution 3 Pack Blister [Psyduck],ME01: Mega Evolution,45.24,2026-08-21,644357
644356,Mega Evolution 3 Pack Blister [Golduck],ME01: Mega Evolution,32.24,2026-08-21,644356
649220,Unova Victini Illustration Collection Case,SV: Black Bolt,468.59,2026-08-21,649220
630615,Unova Victini Illustration Collection,SV: Black Bolt,71.95,2026-08-21,630615
630613,Unova Poster Collection Case,SV: Black Bolt,245.81,2026-08-21,630613
630612,Unova Poster Collection,SV: Black Bolt,42.5,2026-08-21,630612
630441,Unova Mini Tin [Volcarona & Emolga],SV: Black Bolt,22.6,2026-08-21,630441
630443,Unova Mini Tin [Mienshao & Klinklang],SV: Black Bolt,22.8,2026-08-21,630443
630442,Unova Mini Tin [Lilligant & Whimsicot],SV: Black Bolt,24.16,2026-08-21,630442
630440,Unova Mini Tin [Krookodile & Excadrill],SV: Black Bolt,27.26,2026-08-21,630440
630438,Unova Mini Tin [Garbodor & Amoonguss],SV: Black Bolt,24.42,2026-08-21,630438
630445,Unova Mini Tin [Elektross & Galvantula],SV: Black Bolt,22.66,2026-08-21,630445
630439,Unova Mini Tin [Chandelure & Zorua],SV: Black Bolt,29.51,2026-08-21,630439
630444,Unova Mini Tin [Alomomola & Axew],SV: Black Bolt,23.96,2026-08-21,630444
630447,Unova Mini Tin Display Case,SV: Black Bolt,1043.3,2026-08-21,630447
630446,Unova Mini Tin Display,SV: Black Bolt,247.22,2026-08-21,630446
668632,Unova Heavy Hitters Premium Collection,SV: Black Bolt,185.55,2026-08-21,668632
630614,Black Bolt Tech Sticker Collection,SV: Black Bolt,48.72,2026-08-21,630614
630687,Black Bolt Pokemon Center Elite Trainer Box (Exclusive),SV: Black Bolt,278.82,2026-08-21,630687
630690,Black Bolt Elite Trainer Box Case,SV: Black Bolt,1710.36,2026-08-21,630690
630686,Black Bolt Elite Trainer Box,SV: Black Bolt,164.8,2026-08-21,630686
630434,Black Bolt Booster Pack,SV: Black Bolt,14.71,2026-08-21,630434
630433,Black Bolt Booster Bundle Display,SV: Black Bolt,1685.98,2026-08-21,630433
630432,Black Bolt Booster Bundle Case,SV: Black Bolt,2514.85,2026-08-21,630432
630431,Black Bolt Booster Bundle,SV: Black Bolt,98.23,2026-08-21,630431
630430,Black Bolt Binder Collection,SV: Black Bolt,79.75,2026-08-21,630430
685926,Black Bolt Binder & Unova Poster Collection (Sam's Club),SV: Black Bolt,121.99,2026-08-21,685926
630429,Black Bolt  Binder Collection Case,SV: Black Bolt,351.4,2026-08-21,630429
630700,White Flare Tech Sticker Collection,SV: White Flare,46.34,2026-08-21,630700
630688,White Flare Pokemon Center Elite Trainer Box (Exclusive),SV: White Flare,251.53,2026-08-21,630688
630693,White Flare Elite Trainer Box Case,SV: White Flare,1457.91,2026-08-21,630693
630689,White Flare Elite Trainer Box,SV: White Flare,152.12,2026-08-21,630689
630699,White Flare Booster Pack,SV: White Flare,13.44,2026-08-21,630699
630698,White Flare Booster Bundle Display,SV: White Flare,1421.19,2026-08-21,630698
630697,White Flare Booster Bundle Case,SV: White Flare,1930.95,2026-08-21,630697
630696,White Flare Booster Bundle,SV: White Flare,86.32,2026-08-21,630696
630695,White Flare Binder Collection,SV: White Flare,73.18,2026-08-21,630695
685927,White Flare Binder & Unova Poster Collection (Sam's Club),SV: White Flare,120.15,2026-08-21,685927
630694,White Flare  Binder Collection Case,SV: White Flare,325,2026-08-21,630694
635053,Destined Rivals Sleeved Booster Pack Art Bundle [Set of 4],SV10: Destined Rivals,47.45,2026-08-21,635053
624684,Destined Rivals Sleeved Booster Pack,SV10: Destined Rivals,11.35,2026-08-21,624684
628413,Destined Rivals Sleeved Booster Case,SV10: Destined Rivals,1603.83,2026-08-21,628413
633106,Destined Rivals Single Pack Blister [Zarude],SV10: Destined Rivals,13.5,2026-08-21,633106
633105,Destined Rivals Single Pack Blister [Eevee],SV10: Destined Rivals,18.93,2026-08-21,633105
625688,Destined Rivals Premium Checklane Blister [Togekiss],SV10: Destined Rivals,39.66,2026-08-21,625688
625687,Destined Rivals Premium Checklane Blister [Skeledirge],SV10: Destined Rivals,42.27,2026-08-21,625687
628396,Destined Rivals Premium Checklane Blister [Rabsca],SV10: Destined Rivals,17.03,2026-08-21,628396
628395,Destined Rivals Premium Checklane Blister [Gastrodon],SV10: Destined Rivals,18.78,2026-08-21,628395
624675,Destined Rivals Pokemon Center Elite Trainer Box (Exclusive),SV10: Destined Rivals,502.21,2026-08-21,624675
624681,Destined Rivals Half Booster Box,SV10: Destined Rivals,295.82,2026-08-21,624681
650765,Destined Rivals Fun Pack,SV10: Destined Rivals,5.52,2026-08-21,650765
628398,Destined Rivals Elite Trainer Box Case,SV10: Destined Rivals,1553.92,2026-08-21,628398
624676,Destined Rivals Elite Trainer Box,SV10: Destined Rivals,122.94,2026-08-21,624676
634383,Destined Rivals Build & Battle Box Display,SV10: Destined Rivals,535.51,2026-08-21,634383
625677,Destined Rivals Build & Battle Box,SV10: Destined Rivals,66.82,2026-08-21,625677
649711,Destined Rivals Booster Pack Art Bundle [Set of 4],SV10: Destined Rivals,38.91,2026-08-21,649711
624683,Destined Rivals Booster Pack,SV10: Destined Rivals,9.3,2026-08-21,624683
628428,Destined Rivals Booster Bundle Case,SV10: Destined Rivals,1813.76,2026-08-21,628428
625670,Destined Rivals Booster Bundle,SV10: Destined Rivals,68.8,2026-08-21,625670
624678,Destined Rivals Booster Box Case,SV10: Destined Rivals,2832.08,2026-08-21,624678
624679,Destined Rivals Booster Box,SV10: Destined Rivals,428.97,2026-08-21,624679
625684,Destined Rivals 3 Pack Blister [Zebstrika],SV10: Destined Rivals,44.14,2026-08-21,625684
635328,Destined Rivals 3 Pack Blister [Set of 2],SV10: Destined Rivals,77.74,2026-08-21,635328
625683,Destined Rivals 3 Pack Blister [Kangaskhan],SV10: Destined Rivals,48.9,2026-08-21,625683
626659,Journey Together Sleeved Booster Pack Art Bundle [Set of 4],SV09: Journey Together,29.82,2026-08-21,626659
610934,Journey Together Sleeved Booster Pack,SV09: Journey Together,9.19,2026-08-21,610934
624925,Journey Together Sleeved Booster Case,SV09: Journey Together,1049.84,2026-08-21,624925
610950,Journey Together Single Pack Blister [Yanma],SV09: Journey Together,11.03,2026-08-21,610950
610949,Journey Together Single Pack Blister [Scraggy],SV09: Journey Together,9.9,2026-08-21,610949
626630,Journey Together Single Pack Blister [Melmetal],SV09: Journey Together,24.19,2026-08-21,626630
626562,Journey Together Single Pack Blister [Archaludon],SV09: Journey Together,13.19,2026-08-21,626562
610951,Journey Together Premium Checklane Blister [Rhyperior],SV09: Journey Together,41.99,2026-08-21,610951
610952,Journey Together Premium Checklane Blister [Klinklang],SV09: Journey Together,35.31,2026-08-21,610952
610929,Journey Together Pokemon Center Elite Trainer Box (Exclusive),SV09: Journey Together,202.43,2026-08-21,610929
647762,Journey Together Fun Pack,SV09: Journey Together,3.83,2026-08-21,647762
625583,Journey Together Enhanced Booster Box Case,SV09: Journey Together,1583.79,2026-08-21,625583
623628,Journey Together Enhanced Booster Box,SV09: Journey Together,250.45,2026-08-21,623628
614450,Journey Together Elite Trainer Box Case,SV09: Journey Together,1245.21,2026-08-21,614450
